상호명,지점명,상권업종중분류코드,도로명주소,경도,위도,시,구,ID
이디야커피,나주빛가람종합병원점,Q12,전라남도 나주시 도민길 24-3,126.799020210258,35.0235632692788,전라남도,나주시,나주
이디야커피,광양시청점,Q12,전라남도 광양시 중마중앙로 149,127.69781532967501,34.9435444950566,전라남도,광양시,광양
이디야커피,해남구교점,Q12,전라남도 해남군 해남읍 구교3길 8-3,126.592680029001,34.5773148314303,전라남도,해남군,해남
이디야커피,여수여서로터리점,Q12,전라남도 여수시 여서로 164,127.69993842911,34.7479180705661,전라남도,여수시,여수
이디야커피,여수봉계점,Q12,전라남도 여수시 봉계대곡길 32,127.689612358057,34.7842406137357,전라남도,여수시,여수
이디야커피,무안점,Q12,전라남도 무안군 무안읍 불무로 28,126.473798874801,34.9872706435427,전라남도,무안군,무안
빽다방,순천신대1호점,Q12,전라남도 순천시 해룡면 좌야로 135,127.544933638626,34.934945819773,전라남도,순천시,순천
빽다방,목포장미의거리점,Q12,전라남도 목포시 장미로 23,126.42401031881901,34.8016833630994,전라남도,목포시,목포
빽다방,여수여천점,Q12,전라남도 여수시 망마로 47,127.668022500829,34.7593654410888,전라남도,여수시,여수
빽다방목포평화광장점,목포평화광장점,Q12,전라남도 목포시 원형로 4-1,126.430568045648,34.7987394859263,전라남도,목포시,목포
빽다방여수웅천해변점,여수웅천해변점,Q12,전라남도 여수시 예울마루로 37-15,127.67090245205601,34.7465629445408,전라남도,여수시,여수
빽다방,무안전남도청점,Q12,전라남도 무안군 삼향읍 남악3로82번길 14,126.46176864088999,34.8126766612294,전라남도,무안군,무안
빽다방,광양중마사랑점,Q12,전라남도 광양시 공영로 67,127.696616576587,34.9361043564681,전라남도,광양시,광양
빽다방,,Q12,전라남도 목포시 원산중앙로 10,126.374393581474,34.806979666585804,전라남도,목포시,목포
빽다방,목포역점,Q12,전라남도 목포시 수문로 9,126.384815850485,34.7914616311813,전라남도,목포시,목포
빽다방,목포옥암점,Q12,전라남도 목포시 당가두로 18,126.43793376847799,34.807965238521106,전라남도,목포시,목포
스타벅스,전주대한문고점,Q12,전라북도 전주시 완산구 팔달로 194-1,127.14675342918899,35.8197404527291,전라북도,전주시,전주
스타벅스,전주홍산로점,Q12,전라북도 전주시 완산구 홍산로 238,127.10645979474701,35.8148690267866,전라북도,전주시,전주
스타벅스,전주한옥마을점,Q12,전라북도 전주시 완산구 팔달로 123,127.14854712302099,35.8134349618452,전라북도,전주시,전주
스타벅스,군산대점,Q12,전라북도 군산시 황룡로 7,126.686046044988,35.94572931758079,전라북도,군산시,군산
스타벅스,전주중화산점,Q12,전라북도 전주시 완산구 유연로 288,127.11694733217199,35.825113310981,전라북도,전주시,전주
스타벅스,전주효자DT점,Q12,전라북도 전주시 완산구 용머리로 7,127.111120649965,35.805737239414,전라북도,전주시,전주
스타벅스,,Q12,전라북도 전주시 덕진구 우아로 20,127.15655060441999,35.849751170512,전라북도,전주시,전주
스타벅스,,Q12,전라북도 익산시 서동로11길 33-1,126.959362602124,35.936053723471105,전라북도,익산시,익산
스타벅스,,Q12,전라북도 임실군 임실읍 봉황8길 1,127.28128890205,35.6154306393208,전라북도,임실군,임실
스타벅스,,Q12,전라북도 순창군 순창읍 순창11길 17-23,127.14171045751301,35.3770177443875,전라북도,순창군,순창
스타벅스,전북도청점,Q12,전라북도 전주시 완산구 홍산중앙로 22,127.10932869738899,35.8156023530942,전라북도,전주시,전주
스타벅스,군산수송점,Q12,전라북도 군산시 수송로 195,126.717190988493,35.9642174924261,전라북도,군산시,군산
스타벅스,전북대점,Q12,전라북도 전주시 덕진구 명륜4길 12,127.12681208239701,35.842941178071705,전라북도,전주시,전주
스타벅스,전주경원점,Q12,전라북도 전주시 완산구 전주객사4길 44-18,127.144484592614,35.819760379042705,전라북도,전주시,전주
스타벅스,전주서신점,Q12,전라북도 전주시 완산구 서신로 104,127.116133662159,35.834616144257005,전라북도,전주시,전주
스타벅스,,Q12,전라북도 부안군 변산면 격포항길 2,126.47170397580601,35.62519496592021,전라북도,부안군,부안
스타벅스,익산영등점,Q12,전라북도 익산시 무왕로 1052,126.973761629247,35.958114848305605,전라북도,익산시,익산
스타벅스익산영등DT점,익산영등DT점,Q12,전라북도 익산시 무왕로 1005,126.96880091963999,35.9593881921957,전라북도,익산시,익산
스타벅스,전주덕진광장DT점,Q12,전라북도 전주시 덕진구 기린대로 491,127.124200149648,35.8428951318441,전라북도,전주시,전주
스타벅스전주덕진광장DT,,Q12,전라북도 전주시 덕진구 기린대로 491,127.124200149648,35.8428951318441,전라북도,전주시,전주
스타벅스,전주백제대로DT점,Q12,전라북도 전주시 완산구 백제대로 240,127.123460063702,35.814570572678704,전라북도,전주시,전주
스타벅스,익산모현점,Q12,전라북도 익산시 선화로 106,126.94256195642299,35.948506773147,전라북도,익산시,익산
스타벅스,전주혁신도시,Q12,전라북도 전주시 완산구 기지로 68,127.05935563187401,35.8380968285569,전라북도,전주시,전주
스타벅스,전주평화DT점,Q12,전라북도 전주시 완산구 모악로 4696,127.131092571279,35.7884157525045,전라북도,전주시,전주
스타벅스,전북대병원DT점,Q12,전라북도 전주시 덕진구 백제대로 616,127.136988857547,35.841572598133794,전라북도,전주시,전주
스타벅스,전주신시가지,Q12,전라북도 전주시 완산구 우전로 255,127.101641422754,35.817257639390604,전라북도,전주시,전주
스타벅스,군산나운DT점,Q12,전라북도 군산시 하나운안2길 4,126.69545287940599,35.962766446170704,전라북도,군산시,군산
스타벅스,전주송천DT점,Q12,전라북도 전주시 덕진구 송천중앙로 228,127.121937317537,35.867412170905396,전라북도,전주시,전주
커피빈,,Q12,전라북도 전주시 완산구 기린대로 213,127.146357293363,35.825731369728395,전라북도,전주시,전주
커피빈,,Q12,전라북도 군산시 미원로 126-6,126.718340130218,35.979542033030704,전라북도,군산시,군산
이디야커피,군산나운점,Q12,전라북도 군산시 하나운로 28,126.70284339295799,35.960962949302704,전라북도,군산시,군산
이디야커피,전주호반5차점,Q12,전라북도 완주군 이서면 출판로 40,127.05719342518,35.839350723036105,전라북도,완주군,완주
이디야커피,전동점,Q12,전라북도 전주시 완산구 팔달로 130,127.14866008065201,35.814255957769205,전라북도,전주시,전주
이디야커피,정읍중앙점,Q12,전라북도 정읍시 중앙로 125,126.852598828078,35.5668195754381,전라북도,정읍시,정읍
이디야커피,서부시장점,Q12,전라북도 전주시 완산구 용머리로 167,127.128438075843,35.806612119807,전라북도,전주시,전주
이디야커피,진북점,Q12,전라북도 전주시 덕진구 태진로 110,127.136153713247,35.8307959437844,전라북도,전주시,전주
이디야커피,송천점,Q12,전라북도 전주시 덕진구 송천중앙로 220,127.12177829507799,35.8667710824909,전라북도,전주시,전주
이디야커피,전주중산점,Q12,전라북도 전주시 완산구 중산중앙로 7,127.118923015406,35.816583382080395,전라북도,전주시,전주
이디야커피,아중점,Q12,전라북도 전주시 덕진구 건산로 250,127.164602638704,35.8346203259305,전라북도,전주시,전주
이디야커피,어양동점,Q12,전라북도 익산시 무왕로 1133,126.98256293873999,35.9590279766941,전라북도,익산시,익산
이디야커피,전주하가지구점,Q12,전라북도 전주시 덕진구 가련산로 10,127.110565176181,35.8406588906168,전라북도,전주시,전주
이디야커피,전주평화점,Q12,전라북도 전주시 완산구 소대배기로 12,127.131437939919,35.787174430517794,전라북도,전주시,전주
이디야커피,익산제일점,Q12,전라북도 익산시 고봉로24길 38,126.972082901289,35.9559193869455,전라북도,익산시,익산
이디야커피,군산산북동점,Q12,전라북도 군산시 동아로 155,126.684118783943,35.969041556751,전라북도,군산시,군산
이디야커피,전주고사점,Q12,전라북도 전주시 완산구 전주객사5길 32,127.145460008375,35.8196140940293,전라북도,전주시,전주
이디야커피,완주제일점,Q12,전라북도 완주군 봉동읍 봉동로 160,127.16842368413201,35.9392702895025,전라북도,완주군,완주
이디야거피,,Q12,전라북도 전주시 덕진구 기린대로 398,127.13250389289101,35.8376736901701,전라북도,전주시,전주
이디야커피,전주송천용소점,Q12,전라북도 전주시 덕진구 시천로 50,127.114691235935,35.8638168680637,전라북도,전주시,전주
이디야커피,임실점,Q12,전라북도 임실군 임실읍 운수로 19,127.28350773385701,35.6154168130568,전라북도,임실군,임실
이디야커피,,Q12,전라북도 완주군 이서면 출판로 26-3,127.05593134588001,35.83936785422139,전라북도,완주군,완주
이디야커피,이마트군산점,Q12,전라북도 군산시 구암31로 137,126.73401671043301,35.9831512581216,전라북도,군산시,군산
이디야커피,동익산점,Q12,전라북도 익산시 평동로 748,126.960985681571,35.9280463783776,전라북도,익산시,익산
이디야커피,정읍상동점,Q12,전라북도 정읍시 중앙로 276,126.866583926425,35.5599485688369,전라북도,정읍시,정읍
이디야커피,,Q12,전라북도 전주시 완산구 마전2길 17-8,127.102237341811,35.822318439281204,전라북도,전주시,전주
이디야커피,서신주민센타점,Q12,전라북도 전주시 완산구 서신로 47,127.11561305243,35.8296641280521,전라북도,전주시,전주
이디야커피,,Q12,전라북도 완주군 구이면 모악산길 107,127.108056214563,35.72942699413171,전라북도,완주군,완주
이디야커피,익산영등동점,Q12,전라북도 익산시 무왕로 1072-1,126.975910594214,35.9582413586459,전라북도,익산시,익산
이디야커피,중앙점,Q12,전라북도 김제시 동서로 171,126.88721855342699,35.7996552358411,전라북도,김제시,김제
이디야커피,근영여고점,Q12,전라북도 전주시 완산구 백제대로 276,127.123335978113,35.8178053776878,전라북도,전주시,전주
이디야커피,남원중앙점,Q12,전라북도 남원시 남문로 451,127.380871692551,35.4064770621896,전라북도,남원시,남원
이디야커피,서신점,Q12,전라북도 전주시 완산구 여울로 17-8,127.12094269892599,35.8351381219177,전라북도,전주시,전주
이디야커피숍,,Q12,전라북도 전주시 완산구 오정1길 4,127.060136949517,35.835669420992296,전라북도,전주시,전주
이디야커피,,Q12,전라북도 부안군 부안읍 오정2길 38,126.73607868215001,35.725121291794,전라북도,부안군,부안
이디야커피,김제점,Q12,전라북도 김제시 금성로 115,126.902499424534,35.8002914122913,전라북도,김제시,김제
이디야커피김제터미널점,김제터미널점,Q12,전라북도 김제시 동서로 241,126.89372770366998,35.803365547880794,전라북도,김제시,김제
이디야커피,전주사대부고점,Q12,전라북도 전주시 덕진구 삼송5길 14-23,127.13812766336599,35.8437439128096,전라북도,전주시,전주
이디야커피전북도청2호점,전북도청2호점,Q12,전라북도 전주시 완산구 홍산1길 21,127.10721825590099,35.814333875559704,전라북도,전주시,전주
이디야커피,시외버스터미널점,Q12,전라북도 전주시 덕진구 가리내로 33,127.132489073247,35.83395117397821,전라북도,전주시,전주
이디야커피,군산지곡동점,Q12,전라북도 군산시 계산로 89,126.714317272939,35.9520558722829,전라북도,군산시,군산
이디야커피익산어양동점,익산어양동점,Q12,전라북도 익산시 무왕로 1135,126.98279594412399,35.9590119262718,전라북도,익산시,익산
이디야커피군산수송동점,군산수송동점,Q12,전라북도 군산시 수송로 174,126.71456157280899,35.9636576153263,전라북도,군산시,군산
이디야커피,근대역사점,Q12,전라북도 군산시 구영7길 101,126.71123843268101,35.988045847319,전라북도,군산시,군산
이디야커피익산역점,익산역점,Q12,전라북도 익산시 익산대로 158,126.947504046315,35.94025845108129,전라북도,익산시,익산
이디야커피,전주평화사거리점,Q12,전라북도 전주시 완산구 모악로 4766,127.132729022815,35.794592569777,전라북도,전주시,전주
이디야커피전북도청2호점,전북도청2호점,Q12,전라북도 전주시 완산구 서원로 134,127.109298033426,35.8133939136857,전라북도,전주시,전주
이디야커피전주고속터미널점,전주고속터미널점,Q12,전라북도 전주시 덕진구 전주천동로 464,127.128386495065,35.8346154994749,전라북도,전주시,전주
이디야커피전주팔복동점,전주팔복동점,Q12,전라북도 전주시 덕진구 기린대로 693,127.105656081331,35.852970350450605,전라북도,전주시,전주
이디야커피전주혁신점,전주혁신점,Q12,전라북도 전주시 완산구 오정1길 4,127.060136949517,35.835669420992296,전라북도,전주시,전주
이디야커피,전주금암점,Q12,전라북도 전주시 덕진구 기린대로 398,127.13250389289101,35.8376736901701,전라북도,전주시,전주
이디야커피,군산차병원점,Q12,전라북도 군산시 수송로 34,126.69988055599701,35.9672306264046,전라북도,군산시,군산
이디야커피전주반월동점,전주반월동점,Q12,전라북도 전주시 덕진구 쪽구름로 107,127.073574832363,35.8736825358362,전라북도,전주시,전주
이디야커피격포점,격포점,Q12,전라북도 부안군 변산면 격포로 142,126.47431451114099,35.628977343601896,전라북도,부안군,부안
이디야커피,전동점,Q12,전라북도 전주시 완산구 팔달로 130-1,127.14865892618,35.814364107288604,전라북도,전주시,전주
이디야커피,전주사대부고점,Q12,전라북도 전주시 덕진구 삼송5길 14-14,127.13772123482599,35.843452578341,전라북도,전주시,전주
이디야커피익산터미널점,익산터미널점,Q12,전라북도 익산시 익산대로 62,126.94436686235201,35.931975183997004,전라북도,익산시,익산
이디야커피,격포점,Q12,전라북도 부안군 변산면 격포로 144,126.47378578366998,35.62891656918521,전라북도,부안군,부안
이디야커피고창터미널점,고창터미널점,Q12,전라북도 고창군 고창읍 중앙로 191,126.696511402578,35.4356506230354,전라북도,고창군,고창
이디야안골네거리,,Q12,전라북도 전주시 덕진구 안덕원로 248,127.154070041989,35.836268157763904,전라북도,전주시,전주
이디야커피,무주점,Q12,전라북도 무주군 무주읍 향학로 37,127.662570439832,36.0074183692871,전라북도,무주군,무주
이디야커피,,Q12,전라북도 전주시 완산구 유연로 219,127.109879412356,35.8257461724296,전라북도,전주시,전주
이디야커피익산터미널점,익산터미널점,Q12,전라북도 익산시 익산대로 58-3,126.944114405789,35.9317927077635,전라북도,익산시,익산
이디야커피,군산신시가지점,Q12,전라북도 완주군 상관면 신리로 99,127.20789120353099,35.7700364023476,전라북도,완주군,완주
이디야커피서신점오준근,,Q12,전라북도 전주시 완산구 여울로 17-8,127.12094269892599,35.8351381219177,전라북도,전주시,전주
이디야커피,순창점,Q12,전라북도 순창군 순창읍 순창로 211,127.142557804128,35.3739049911418,전라북도,순창군,순창
이디야커피,전주본병원점,Q12,전라북도 전주시 완산구 화산천변6길 3,127.11585008446998,35.8212656627987,전라북도,전주시,전주
이디야커피,전주에코세병호점,Q12,전라북도 전주시 덕진구 세병로 174-9,127.13365525271601,35.879376432855295,전라북도,전주시,전주
이디야커피,부안내소사점,Q12,전라북도 부안군 진서면 내소사로 183,126.588853453806,35.61167197479279,전라북도,부안군,부안
이디야커피,우아한시티점,Q12,전라북도 전주시 덕진구 우아로 32,127.15605312382,35.8507301047919,전라북도,전주시,전주
이디야커피,,Q12,전라북도 전주시 완산구 홍산로 14,127.105964271087,35.7958927209066,전라북도,전주시,전주
이디야커피,군산조촌점,Q12,전라북도 군산시 경촌2길 36-2,126.73688261543501,35.976575286861895,전라북도,군산시,군산
이디야커피,군산시민문화회관점,Q12,전라북도 군산시 대학로 316,126.694396628037,35.965647970538,전라북도,군산시,군산
이디야커피,전주효천우미린점,Q12,전라북도 전주시 완산구 효천천변길 20,127.102507582835,35.8022392504961,전라북도,전주시,전주
빽다방,전북대1호점,Q12,전라북도 전주시 덕진구 권삼득로 301,127.12862578511199,35.8430985522935,전라북도,전주시,전주
빽다방,전주혁신1호점,Q12,전라북도 전주시 완산구 오공로 33-14,127.059509513444,35.8372508074142,전라북도,전주시,전주
빽다방,익산영등제일점,Q12,전라북도 익산시 고봉로30길 4,126.97080391396798,35.95624189884521,전라북도,익산시,익산
빽다방전주대점,전주대점,Q12,전라북도 전주시 완산구 백마산길 23,127.090686755725,35.8171932977635,전라북도,전주시,전주
빽다방정읍터미널점,정읍터미널점,Q12,전라북도 정읍시 중앙로 41,126.846495862338,35.5723946032173,전라북도,정읍시,정읍
빽다방,전주서신중앙점,Q12,전라북도 전주시 완산구 당산로 43,127.112648218489,35.8325264641797,전라북도,전주시,전주
빽다방,김제터미널점,Q12,전라북도 김제시 동서로 232,126.892988082929,35.8024484327952,전라북도,김제시,김제
빽다방,전주혁신1호점,Q12,전라북도 전주시 덕진구 기지로 77,127.059303061343,35.8387994338656,전라북도,전주시,전주
스타벅스,제주송악산점,Q12,제주특별자치도 서귀포시 대정읍 형제해안로 322,126.29003467177401,33.2067610874865,제주특별자치도,서귀포시,서귀포
스타벅스,성산일출봉점,Q12,제주특별자치도 서귀포시 성산읍 일출로 284-5,126.93555163732701,33.4628587540748,제주특별자치도,서귀포시,서귀포
스타벅스커피제주용담DT,,Q12,제주특별자치도 제주시 서해안로 380,126.484562504204,33.512386325943396,제주특별자치도,제주시,제주
스타벅스,제주서귀포점,Q12,제주특별자치도 서귀포시 중정로 53,126.56207904435301,33.247799722158696,제주특별자치도,서귀포시,서귀포
스타벅스,제주칠성점,Q12,제주특별자치도 제주시 관덕로 55,126.525294207395,33.5133377606684,제주특별자치도,제주시,제주
스타벅스제주중문DT,,Q12,제주특별자치도 서귀포시 천제연로 95,126.415952645099,33.2551032223451,제주특별자치도,서귀포시,서귀포
스타벅스제주노형점,제주노형점,Q12,제주특별자치도 제주시 도령로 27,126.481913420112,33.4878132664154,제주특별자치도,제주시,제주
스타벅스서귀포DT,,Q12,제주특별자치도 서귀포시 일주서로 11,126.506514043571,33.2492816226172,제주특별자치도,서귀포시,서귀포
스타벅스,신제주이마트점,Q12,제주특별자치도 제주시 1100로 3348,126.48048924973999,33.4849558726493,제주특별자치도,제주시,제주
스타벅스제주서귀포점,제주서귀포점,Q12,제주특별자치도 서귀포시 천제연로 93,126.41572441918001,33.2552626003895,제주특별자치도,서귀포시,서귀포
스타벅스,신제주점,Q12,제주특별자치도 제주시 노연로 99,126.49087474975401,33.4860384523681,제주특별자치도,제주시,제주
스타벅스,제주용담DT점,Q12,제주특별자치도 제주시 서해안로 380,126.484562504204,33.512386325943396,제주특별자치도,제주시,제주
스타벅스제주중문DT점,제주중문DT점,Q12,제주특별자치도 서귀포시 천제연로 95,126.415952645099,33.2551032223451,제주특별자치도,서귀포시,서귀포
스타벅스서귀포DT점,서귀포DT점,Q12,제주특별자치도 서귀포시 일주서로 11,126.506514043571,33.2492816226172,제주특별자치도,서귀포시,서귀포
스타벅스제주노형공원점,제주노형공원점,Q12,제주특별자치도 제주시 연북로 12,126.48253667786501,33.4816902383332,제주특별자치도,제주시,제주
스타벅스,제주에듀시티점,Q12,제주특별자치도 서귀포시 대정읍 에듀시티로 36,126.28436266308901,33.291790714250396,제주특별자치도,서귀포시,서귀포
스타벅스,제주성산DT점,Q12,제주특별자치도 서귀포시 성산읍 일출로 80,126.920632326286,33.4497462306293,제주특별자치도,서귀포시,서귀포
스타벅스제주애월DT점,제주애월DT점,Q12,제주특별자치도 제주시 애월읍 애월해안로 376,126.348814359959,33.4726870921413,제주특별자치도,제주시,제주
스타벅스,제주신화월드점,Q12,제주특별자치도 서귀포시 안덕면 서광동로34번길 14-19,126.334191092445,33.289754949686106,제주특별자치도,서귀포시,서귀포
스타벅스,제주신화월드점,Q12,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,126.32029423445299,33.3018201601756,제주특별자치도,서귀포시,서귀포
스타벅스,제주시청점,Q12,제주특별자치도 제주시 광양7길 1,126.529653907001,33.500569227167,제주특별자치도,제주시,제주
스타벅스,제주협재점,Q12,제주특별자치도 제주시 한림읍 한림로 337,126.240293419561,33.3938603098288,제주특별자치도,제주시,제주
스타벅스,제주도남DT점,Q12,제주특별자치도 제주시 연북로 394,126.523540836394,33.480319301859396,제주특별자치도,제주시,제주
스타벅스,제주외도DT점,Q12,제주특별자치도 제주시 일주서로 7300,126.427130097883,33.4923139365268,제주특별자치도,제주시,제주
스타벅스,제주삼화DT점,Q12,제주특별자치도 제주시 연삼로 884,126.580491514561,33.5117286718881,제주특별자치도,제주시,제주
이디야커피,중앙점,Q12,제주특별자치도 제주시 관덕로13길 2,126.526069134646,33.5133379685656,제주특별자치도,제주시,제주
이디야커피,서귀포점,Q12,제주특별자치도 서귀포시 중앙로 90,126.561644373995,33.2527175014499,제주특별자치도,서귀포시,서귀포
이디야커피서귀포이마트점,서귀포이마트점,Q12,제주특별자치도 서귀포시 일주동로 9209,126.50918074602801,33.2483218562767,제주특별자치도,서귀포시,서귀포
이디야커피,에스프레소제주노형점,Q12,제주특별자치도 제주시 달마루길 10-1,126.47485124349,33.4892592057045,제주특별자치도,제주시,제주
이디야커피,성읍점,Q12,제주특별자치도 서귀포시 표선면 번영로 2644,126.784763470117,33.3990982386351,제주특별자치도,서귀포시,서귀포
이디야커피,제주한림점,Q12,제주특별자치도 제주시 한림읍 한림로 711,126.26436693915899,33.4182344612082,제주특별자치도,제주시,제주
이디야커피,성산점,Q12,제주특별자치도 서귀포시 성산읍 성산중앙로 43,126.93357276148001,33.4636982995964,제주특별자치도,서귀포시,서귀포
이디야커피제주중문점,제주중문점,Q12,제주특별자치도 서귀포시 중문관광로 42,126.40982916537399,33.2548898215853,제주특별자치도,서귀포시,서귀포
이디야커피한라수목원점,한라수목원점,Q12,제주특별자치도 제주시 수목원길 9,126.486285219349,33.4696820949737,제주특별자치도,제주시,제주
이디야커피,송악산점,Q12,제주특별자치도 서귀포시 대정읍 최남단해안로 578,126.28975470393699,33.2073703080602,제주특별자치도,서귀포시,서귀포
이디야커피전문점,,Q12,제주특별자치도 제주시 칠성로길 45-6,126.528050485603,33.5145516038303,제주특별자치도,제주시,제주
이디야커피,제주연북로점,Q12,제주특별자치도 제주시 연북로 34,126.485011802735,33.481657412499196,제주특별자치도,제주시,제주
이디야커피,서귀포동홍점,Q12,제주특별자치도 서귀포시 동홍동로 9,126.574784544418,33.255681837887,제주특별자치도,서귀포시,서귀포
빽다방,서귀포시청점,Q12,제주특별자치도 서귀포시 중앙로 99,126.560752339293,33.253455518178804,제주특별자치도,서귀포시,서귀포
빽다방,제주대학로점,Q12,제주특별자치도 제주시 광양8길 12-1,126.528255284918,33.4999125030726,제주특별자치도,제주시,제주
빽다방,탐라도서관점,Q12,제주특별자치도 제주시 노형6길 27,126.47803667808701,33.4800032149643,제주특별자치도,제주시,제주
빽다방,제주중앙여고점,Q12,제주특별자치도 제주시 남광로2길 43-13,126.54115300290199,33.4899493658316,제주특별자치도,제주시,제주
빽다방베이커리앤,베이커리앤,Q12,제주특별자치도 서귀포시 색달로 18,126.406536772828,33.259508870753194,제주특별자치도,서귀포시,서귀포
빽다방,호텔더본제주점,Q12,제주특별자치도 서귀포시 색달로 18,126.406536772828,33.259508870753194,제주특별자치도,서귀포시,서귀포
빽다방,제주성산일출봉점,Q12,제주특별자치도 서귀포시 성산읍 성산등용로 4-4,126.934142899958,33.464577787888196,제주특별자치도,서귀포시,서귀포
빽다방,제주서귀포시청점,Q12,제주특별자치도 서귀포시 중앙로 111,126.56056234591999,33.254571318024695,제주특별자치도,서귀포시,서귀포
빽다방,제주외도점,Q12,제주특별자치도 제주시 우정로15길 1,126.43129919754499,33.4860739110367,제주특별자치도,제주시,제주
스타벅스,,Q12,충청남도 아산시 충무로8번길 23,127.006793299439,36.7816040294229,충청남도,아산시,아산
스타벅스,천안이마트점,Q12,충청남도 천안시 서북구 충무로 187,127.12709820982401,36.7959209895002,충청남도,천안시,천안
스타벅스,공주신관점,Q12,충청남도 공주시 번영1로 113,127.140021996153,36.474578089693296,충청남도,공주시,공주
스타벅스,논산중앙점,Q12,충청남도 논산시 중앙로398번길 13-10,127.09000312225001,36.201133776009605,충청남도,논산시,논산
스타벅스,당진문예의전당점,Q12,충청남도 당진시 시청1로 78,126.63904531648899,36.8911905822951,충청남도,당진시,당진
스타벅스,서산호수점,Q12,충청남도 서산시 호수공원2로 33,126.448794639594,36.7766273249225,충청남도,서산시,서산
스타벅스,천안불당점,Q12,충청남도 천안시 서북구 불당4로 91,127.11095630918699,36.810039831840896,충청남도,천안시,천안
스타벅스천안터미널점,천안터미널점,Q12,충청남도 천안시 동남구 만남로 43,127.157847011274,36.8193206968498,충청남도,천안시,천안
스타벅스,아산터미널점,Q12,충청남도 아산시 번영로 232,127.016275490968,36.783890665581296,충청남도,아산시,아산
스타벅스,,Q12,충청남도 아산시 둔포면 둔포면로 12-12,127.03769870990699,36.927727477457,충청남도,아산시,아산
스타벅스,,Q12,충청남도 서천군 한산면 한마로 55,126.804014150373,36.0855756974115,충청남도,서천군,서천
스타벅스,,Q12,충청남도 당진시 당진시장북길 37-5,126.629133287987,36.89089640911129,충청남도,당진시,당진
스타벅스,,Q12,충청남도 서산시 운산면 오리안2길 1,126.584651096546,36.8112573554709,충청남도,서산시,서산
스타벅스,,Q12,충청남도 아산시 인주면 현대로 1110,126.881739294016,36.852892128408705,충청남도,아산시,아산
스타벅스,,Q12,충청남도 당진시 면천면 면천서문1길 75-1,126.66736340385,36.8167908123851,충청남도,당진시,당진
스타벅스,천안신부동더샵점,Q12,충청남도 천안시 동남구 만남로 9,127.153038554206,36.8193135808205,충청남도,천안시,천안
스타벅스,천안성정DT,Q12,충청남도 천안시 서북구 동서대로 154,127.14029328948799,36.825413114936794,충청남도,천안시,천안
스타벅스,천안두정점,Q12,충청남도 천안시 서북구 부성4길 3,127.134827243925,36.833997592528796,충청남도,천안시,천안
스타벅스천안ICDT점,천안ICDT점,Q12,충청남도 천안시 동남구 신부15길 3,127.161501852425,36.8202747250111,충청남도,천안시,천안
스타벅스,천안아이씨디티점,Q12,충청남도 천안시 동남구 신부15길 3,127.161354772108,36.8203998509694,충청남도,천안시,천안
스타벅스,,Q12,충청남도 예산군 덕산면 읍내길 15,126.66863932575501,36.7054521868323,충청남도,예산군,예산
스타벅스,아산용화점,Q12,충청남도 아산시 어의정로 117,127.008566889613,36.7743734913569,충청남도,아산시,아산
스타벅스,,Q12,충청남도 서산시 대산읍 구진로 50-1,126.433526831041,36.939236508490005,충청남도,서산시,서산
스타벅스,,Q12,충청남도 아산시 신창면 순천향로 16-12,126.932769283529,36.7731138818661,충청남도,아산시,아산
스타벅스,천안안서점,Q12,충청남도 천안시 동남구 안서3길 3,127.179857712341,36.83012632298829,충청남도,천안시,천안
스타벅스천안쌍용역점,천안쌍용역점,Q12,충청남도 천안시 서북구 충무로 133,127.122233069142,36.7931546498979,충청남도,천안시,천안
스타벅스,,Q12,충청남도 청양군 청양읍 중앙로 116-1,126.803029343635,36.449946124331795,충청남도,청양군,청양
스타벅스,아산탕정점,Q12,충청남도 아산시 탕정면 탕정면로 10,127.058288244499,36.7985501582907,충청남도,아산시,아산
스타벅스,천안신불당점,Q12,충청남도 천안시 서북구 불당33길 24,127.108183476833,36.8123711066562,충청남도,천안시,천안
스타벅스계룡대로DT점,계룡대로DT점,Q12,충청남도 계룡시 엄사면 번영로 6,127.244397614398,36.2884042278548,충청남도,계룡시,계룡
스타벅스,천안시청점,Q12,충청남도 천안시 서북구 불당22대로 67,127.10655516559099,36.816504232680295,충청남도,천안시,천안
스타벅스,천안청당점,Q12,충청남도 천안시 동남구 청수14로 102,127.157376509891,36.785541590671,충청남도,천안시,천안
스타벅스,천안서부대로DT점,Q12,충청남도 천안시 서북구 서부대로 405,127.127179265886,36.803590509364604,충청남도,천안시,천안
스타벅스,아산배방점,Q12,충청남도 아산시 배방읍 배방로 22,127.053907028697,36.77484183604321,충청남도,아산시,아산
스타벅스,공주동학사DT점,Q12,충청남도 공주시 반포면 동학사1로 114,127.25355727962099,36.3633822719991,충청남도,공주시,공주
스타벅스,서산예천DT점,Q12,충청남도 서산시 나무장1길 22,126.440156233757,36.7717475113415,충청남도,서산시,서산
스타벅스,착한빵,Q12,충청남도 보령시 한내로터리길 33-1,126.607366145003,36.3441520684124,충청남도,보령시,보령
스타벅스,천안두정역DT점,Q12,충청남도 천안시 서북구 두정로 264,127.14631973601801,36.8328640956076,충청남도,천안시,천안
스타벅스,충남보령DT점,Q12,충청남도 보령시 대해로 101,126.58916783604401,36.34085653788,충청남도,보령시,보령
